uid	pf_name
2930	Pfam-B_38023
2930	Pfam-B_39509
2930	TNFR_c6
2933	Peptidase_C50
2933	Pfam-B_57488
2934	Exo70
2939	HATPase_c
2939	HisKA
2939	Pfam-B_13386
2939	Pfam-B_20750
2939	Pfam-B_2874
2939	Pfam-B_5707
2939	Response_reg
4389	Pfam-B_45528
5844	Sec20
4864	SRP14
6742	Pfam-B_12146
6763	Pfam-B_15124
6763	Pfam-B_5526
6763	Pfam-B_7857
6763	Pfam-B_9589
6763	TPR
2948	Aminotran_5
2948	Pfam-B_1609
2954	CTP_synth_N
2954	GATase
2955	Pfam-B_44911
2955	Pfam-B_77200
2969	AA_permease
2969	Pfam-B_2107
2969	Pfam-B_357
2969	Pfam-B_4666
2969	Pfam-B_48472
2969	Pfam-B_6127
2969	Pfam-B_7837
2971	Alpha_adaptinC2
2971	GAT
2971	Pfam-B_35005
2971	Pfam-B_39142
2971	Pfam-B_79785
2971	VHS
2972	Pkinase
4680	Chitin_synth_1
4680	Pfam-B_1065
4680	Pfam-B_1908
4680	Pfam-B_840
4680	Pfam-B_845
4680	Pfam-B_869
4680	Pfam-B_980
2974	Pfam-B_32598
2974	Pfam-B_49995
2974	Pfam-B_76457
2974	Pfam-B_94560
4838	Pkinase
4435	Pfam-B_81415
2979	Pfam-B_63756
2981	GST_C
2981	GST_N
2985	IATP
2987	BRAP2
2987	Pfam-B_1
2987	zf-C3HC4
2987	zf-UBP
6364	Na_H_Exchanger
6364	Pfam-B_23654
6364	Pfam-B_90851
4082	IBR
4082	Pfam-B_1212
4082	Pfam-B_12353
4082	Pfam-B_1390
4082	Pfam-B_14852
4082	Pfam-B_1742
4082	Pfam-B_3860
4082	Pfam-B_3878
4082	Pfam-B_84415
4082	zf-C3HC4
2996	Pfam-B_31422
2996	TNF
2998	Death
2998	Pfam-B_45639
2998	Pfam-B_9006
2998	Pfam-B_97285
2998	TNFR_c6
27628	Daxx
2997	Pfam-B_14081
2997	TNF
3015	Pfam-B_1600
3015	TNFR_c6
3002	Pfam-B_43822
3002	Pfam-B_61532
3004	Kinesin
3004	Pfam-B_3343
3008	Helicase_C
3008	Pfam-B_16466
3008	Pfam-B_17942
3008	Pfam-B_32397
3008	Pfam-B_79378
3008	SNF2_N
3014	Pfam-B_14830
3014	Pfam-B_1600
3014	Pfam-B_32759
3014	Pfam-B_34605
3014	TNFR_c6
3013	Pfam-B_6229
3013	TNF
3016	Pfam-B_81941
3016	TNF
3017	Nnf1
3019	Pfam-B_1
3019	Pfam-B_66238
3020	TNF
3021	Pfam-B_1600
3021	Pfam-B_33223
3021	Pfam-B_43045
3021	Pfam-B_43059
3021	Pfam-B_43061
3021	Pfam-B_60626
3021	TNFR_c6
3023	Pfam-B_28259
3023	TNF
3024	Pfam-B_14830
3024	Pfam-B_1600
3024	Pfam-B_32759
3024	TNFR_c6
3028	ATP-synt_ab
3028	ATP-synt_ab_C
3028	ATP-synt_ab_N
3028	Pfam-B_7
3025	ATP-synt_ab
3025	ATP-synt_ab_C
3025	ATP-synt_ab_N
3025	Pfam-B_49408
3025	Pfam-B_7
3025	Pfam-B_91921
3032	ATP-synt_DE_N
3032	Pfam-B_57327
3033	Pfam-B_67384
3034	ATP-synt_J
3037	OSCP
3039	Pfam-B_36595
3044	IL7
3044	Pfam-B_11077
3045	fn3
3045	Pfam-B_2194
3045	Pfam-B_50250
3045	Pfam-B_50251
3045	Pfam-B_5894
3045	Pfam-B_700
3046	IL15
3046	Pfam-B_7594
3154	Pfam-B_17
3154	Sushi
3047	NusB
3048	N6_N4_Mtase
3049	EFG_C
3049	GTP_EFTU
3049	GTP_EFTU_D2
3049	LepA_C
3049	Pfam-B_87
3050	Mg_chelatase
3050	Pfam-B_1129
3051	DMRL_synthase
3052	Pfam-B_1556
3052	Ribosomal_L10
3668	Pfam-B_14394
3668	Ribosomal_L12
3055	Pfam-B_13852
3055	Pfam-B_13917
3055	Pfam-B_21226
3055	Pfam-B_24784
3055	Pfam-B_56812
3055	Sigma70_ner
3055	Sigma70_r1_2
3055	Sigma70_r2
3055	Sigma70_r3
3055	Sigma70_r4
3074	Cpn10
3074	Pfam-B_77527
3164	Fer2_BFD
3164	NifU
3164	NifU_N
3149	Transposase_17
3165	Helicase_C
3165	HSDR_N
3165	Pfam-B_1343
3165	Pfam-B_16185
3165	Pfam-B_4420
3165	Pfam-B_49531
3165	Pfam-B_682
3165	Pfam-B_684
3165	ResIII
3166	iPGM_N
3166	Metalloenzyme
3167	Transposase_17
3168	AMP-binding
3168	Pfam-B_153
3168	Pfam-B_330
3168	Pfam-B_51
3168	Pfam-B_81120
3169	Transposase_17
3056	OMPdecase
3057	Topoisom_bac
3057	Toprim
3057	zf-C4_Topoisom
3058	Pfam-B_4315
3058	Pfam-B_54751
3058	Pfam-B_85860
3058	Rotamase
3059	Pfam-B_1927
3059	Ppx-GppA
3062	BRCT
3062	DNA_ligase_aden
3062	DNA_ligase_OB
3062	DNA_ligase_ZBD
3062	HHH
3062	Pfam-B_496
3063	PolyA_pol
3064	Sigma54_AID
3064	Sigma54_CBD
3064	Sigma54_DBD
3065	Pfam-B_2621
3065	Pfam-B_3
3065	Pfam-B_3248
3065	Pfam-B_3526
3065	Rotamase
3067	PDZ
3067	Peptidase_S41
3227	Autotransporter
3092	Pfam-B_13
3092	TrbI
3639	Pfam-B_55704
3639	TP_methylase
3152	ParBc
3152	Pfam-B_56069
3152	Pfam-B_619
3152	Pfam-B_84288
3770	Pfam-B_272
3770	SecY
3771	ExbD
3069	Cpn60_TCP1
3071	AAA
3071	Pfam-B_643
3071	Pfam-B_716
3072	Pfam-B_86789
3073	OstA
3079	FeoB_C
3079	FeoB_N
3079	Gate
3159	ABC_tran
3159	Pfam-B_1192
3159	Pfam-B_140
3159	Pfam-B_1558
3159	Pfam-B_221
3159	Pfam-B_234
3159	Pfam-B_592
3081	MatE
3475	FecCD
3475	Pfam-B_63103
3476	Pfam-B_670
3096	E1-E2_ATPase
3096	HMA
3096	Hydrolase
3096	Pfam-B_109
3096	Pfam-B_12
3096	Pfam-B_151
3096	Pfam-B_22139
3477	MFS_1
3478	ATP-synt_C
3478	Pfam-B_91473
3099	E1-E2_ATPase
3099	HMA
3099	Hydrolase
3099	Pfam-B_12
3099	Pfam-B_151
3099	Pfam-B_22139
3480	Pfam-B_3342
3093	CagA
3093	KID
3093	Pfam-B_13059
3093	Pfam-B_5826
3093	Pfam-B_859
3093	Pfam-B_884
3447	Pfam-B_866
3448	Flagellin_C
3448	Flagellin_IN
3448	Flagellin_N
3449	GTP_cyclohydro2
3384	2-Hacid_dh
3384	2-Hacid_dh_C
3316	N6_N4_Mtase
3218	Lactamase_B
3218	Pfam-B_69925
3218	Pfam-B_982
3218	RMMBL
3103	FtsK_SpoIIIE
3103	Pfam-B_591
3107	ClpS
3108	DUF149
3114	Pfam-B_371
3114	Pfam-B_6732
3114	Pfam-B_9987
3426	Guanylate_kin
3426	Pfam-B_170
3426	Pfam-B_360
3119	Pfam-B_1166
3119	Pfam-B_1562
3119	Pfam-B_9
3120	AIRS_C
3121	Acylphosphatase
3121	Peptidase_M22
3121	Pfam-B_1483
3121	Pfam-B_18198
3121	Pfam-B_3615
3121	Sua5_yciO_yrdC
3121	zf-HYPF
3122	Hydantoinase_A
3122	Hydant_A_N
3124	FtsA
3124	Pfam-B_84374
3610	Pfam-B_85493
3610	Tubulin
3610	Tubulin_C
3611	PdxA
3132	UreE_C
3132	UreE_N
3131	cobW
3134	Pfam-B_31643
3134	Pfam-B_50399
3134	Pfam-B_81313
3134	UreF
3135	UreD
3136	AmiS_UreI
3137	UPF0114
3139	Cytochrom_C_asm
3139	Pfam-B_21684
3140	Peptidase_M17
3140	Pfam-B_41504
3141	HD
3141	Pfam-B_386
3141	RelA_SpoT
3141	TGS
3143	ExbD
3087	60KD_IMP
3100	Pfam-B_1926
3100	Pfam-B_25525
3100	Pfam-B_36152
3100	Pfam-B_40402
3100	Pfam-B_46350
3100	Pfam-B_512
3100	Pfam-B_539
3100	Pfam-B_84326
3100	SecD_SecF
3100	Sec_GG
3404	AAA
3404	Clp_N
3404	Pfam-B_3160
3404	Pfam-B_320
3404	Pfam-B_3573
3404	Pfam-B_3727
3404	Pfam-B_378
3404	Pfam-B_53
3404	Pfam-B_65
3404	Pfam-B_90
3404	UVR
3406	Pfam-B_36692
3406	Radical_SAM
3406	UPF0004
3208	KOW
3208	MutS_V
3208	Pfam-B_13
3208	Pfam-B_15819
3208	Pfam-B_32449
3208	Pfam-B_34615
3208	Pfam-B_60505
3208	Smr
3509	SLT
3515	GidB
3329	QRPTase_C
3329	QRPTase_N
3110	CagE_TrbE_VirB
3110	Pfam-B_1067
3110	Pfam-B_1193
3110	Pfam-B_1310
3110	Pfam-B_169
3110	Pfam-B_3270
3110	Pfam-B_525
3110	Pfam-B_5391
3110	Pfam-B_65697
3145	Amidohydro_1
3145	Pfam-B_520
3145	Pfam-B_699
3145	Urease_alpha
3146	Urease_beta
3146	Urease_gamma
3148	DXP_reductoisom
3150	Autotransporter
3151	ATP-cone
3151	Ribonuc_red_lgC
3151	Ribonuc_red_lgN
3153	OEP
3157	Pfam-B_53870
3158	Exonuc_VII_L
3158	Pfam-B_99354
3158	tRNA_anti
3719	Pfam-B_11027
3719	Pfam-B_1717
3719	Pfam-B_24709
3719	Pfam-B_31432
3719	Pfam-B_3606
3719	YscJ_FliF
3518	NLBH
3644	DFP
3155	IL7
3156	fn3
3156	Pfam-B_17154
3156	Pfam-B_35874
3241	BATS
3241	Radical_SAM
3189	CarD_TRCF
3189	DEAD
3189	Helicase_C
3189	Pfam-B_154
3189	Pfam-B_163
3189	Pfam-B_41641
3189	Pfam-B_41642
3189	Pfam-B_474
3189	TRCF
3160	PGM_PMM_I
3160	PGM_PMM_II
3160	PGM_PMM_III
3160	PGM_PMM_IV
3161	Ribosomal_L13
3162	CheW
3162	H-kinase_dim
3162	HATPase_c
3162	Hpt
3162	P2
3162	Pfam-B_328
3162	Pfam-B_86391
3163	Carboxyl_trans
3163	Pfam-B_14149
3163	Pfam-B_47511
3345	FAD_binding_2
3345	Pfam-B_2162
3345	Pfam-B_36390
3345	Pfam-B_94842
3345	Succ_DH_flav_C
3600	MerR
3257	Pfam-B_102
3257	Pfam-B_266
3257	RNA_pol_Rpb1_1
3257	RNA_pol_Rpb1_2
3257	RNA_pol_Rpb1_3
3257	RNA_pol_Rpb1_4
3257	RNA_pol_Rpb1_5
3257	RNA_pol_Rpb2_1
3257	RNA_pol_Rpb2_2
3257	RNA_pol_Rpb2_3
3257	RNA_pol_Rpb2_6
3257	RNA_pol_Rpb2_7
3206	FlgH
3312	Peptidase_M23
3312	Pfam-B_1
3312	Pfam-B_24153
3312	Pfam-B_24858
3312	Pfam-B_35595
3312	Pfam-B_59912
3312	Pfam-B_93937
3215	GTP_EFTU
3215	GTP_EFTU_D2
3215	GTP_EFTU_D3
3186	LuxS
3190	HSP70
3192	Pfam-B_624
3199	DAHP_synth_2
3200	Peptidase_M16
3200	Peptidase_M16_C
3201	AhpC-TSA
3202	HisKA
3203	DEAD
3203	Helicase_C
3203	Pfam-B_18535
3203	Pfam-B_3996
3203	Pfam-B_4158
3204	Flagellin_N
3205	GTP1_OBG
3205	Pfam-B_84132
3207	Pfam-B_101501
3207	Pfam-B_36020
3207	S1
3209	HD
3209	KH_1
3209	Pfam-B_3111
3209	Pfam-B_45704
3210	Aconitase
3210	Aconitase_2_N
3211	FKBP_C
3211	Trigger_C
3211	Trigger_N
3212	MS_channel
3213	Flagellin_IN
3213	Flg_bb_rod
3213	Pfam-B_1198
3213	Pfam-B_99605
3213	Pfam-B_99638
3213	Pfam-B_99640
3214	EFG_C
3214	EFG_IV
3214	GTP_EFTU
3214	GTP_EFTU_D2
3216	DHHA1
3216	Pfam-B_317
3216	Pfam-B_68749
3216	tRNA-synt_2c
3217	Pfam-B_1052
3217	Pfam-B_1228
3217	Pfam-B_1318
3217	Pfam-B_140
3217	Pfam-B_174
3217	Pfam-B_46404
3217	Pfam-B_56121
3217	Pfam-B_943
3297	Pfam-B_52398
3297	Radical_SAM
3298	Pfam-B_1015
3298	Ribosomal_L2
3298	Ribosomal_L2_C
3337	FlgI
3291	GTP_EFTU
3291	GTP_EFTU_D2
3291	IF2_N
3291	Pfam-B_264
3291	Pfam-B_93617
3222	IL4
3223	fn3
3223	Pfam-B_11285
3223	Pfam-B_14074
3223	Pfam-B_2809
3223	Pfam-B_5894
3224	Interleukin_13
3224	Pfam-B_15143
3225	fn3
3225	Pfam-B_23196
3225	Pfam-B_23226
3225	Pfam-B_2449
3225	Pfam-B_29410
3225	Pfam-B_33362
3225	Pfam-B_3530
3225	Pfam-B_45243
3225	Pfam-B_5274
3340	fn3
3340	Pfam-B_23186
3340	Pfam-B_23226
3340	Pfam-B_2449
3340	Pfam-B_33362
3340	Pfam-B_5274
3244	Autotransporter
3244	Pfam-B_824
3244	VacA
3306	Autotransporter
3328	DHquinase_II
3238	Helicase_C
3238	Pfam-B_154
3238	Pfam-B_2753
3238	Pfam-B_4533
3238	Pfam-B_480
3238	Pfam-B_484
3238	Pfam-B_778
3238	Pfam-B_994
3238	ResIII
3238	UVR
3181	CPSase_L_chain
3181	CPSase_L_D2
3181	CPSase_L_D3
3181	MGS
3181	Pfam-B_61
3573	Pfam-B_1193
3573	Pfam-B_1310
3573	Pfam-B_169
3573	Pfam-B_3270
3573	Pfam-B_525
3573	Pfam-B_65697
3526	Pfam-B_111
3526	Pfam-B_1435
3526	Pfam-B_146
3526	Pfam-B_186
3526	Pfam-B_281
3526	Pfam-B_29385
3526	Pfam-B_4525
3526	Pfam-B_72211
3526	PHP_C
3526	PHP_N
3526	tRNA_anti
3574	MCE
3256	Response_reg
3665	AAA
3665	Clp_N
3665	Pfam-B_1
3665	Pfam-B_17391
3665	Pfam-B_53
3665	Pfam-B_65
3665	Pfam-B_672
3665	Pfam-B_80881
3665	Pfam-B_90
3666	Chorismate_bind
3399	Biotin_lipoyl
3399	Pfam-B_51460
3399	Pfam-B_60217
3266	Pep_deformylase
3621	Sigma70_r2
3621	Sigma70_r3
3621	Sigma70_r4
3667	GARS_A
3667	GARS_B
3667	GARS_C
3667	GARS_N
3260	EFP
3261	Fer4
3261	Pfam-B_14658
3261	Pfam-B_3169
3261	Pfam-B_6382
3230	Pfam-B_52511
3230	Pfam-B_5680
3230	Pfam-B_65255
3230	Pfam-B_7333
3230	ResIII
3273	TIM
3275	HlyD
3275	Pfam-B_107263
3275	Pfam-B_15424
3275	Pfam-B_292
3275	Pfam-B_30282
3282	PMSR
3282	SelR
3283	ABC_tran
3283	Pfam-B_2895
3283	Pfam-B_5960
3284	UPF0005
3286	AAA
3286	Pfam-B_53
3286	Pfam-B_60443
3286	zf-C4_ClpX
3315	Pfam-B_100249
3315	Pfam-B_39408
3315	Pfam-B_45654
3117	Ribosomal_L4
3319	CN_hydrolase
3319	Pfam-B_72399
3320	Lyase_1
3240	DnaJ
3240	DnaJ_C
3240	DnaJ_CXXCXGXG
3240	Pfam-B_1893
3240	Pfam-B_3800
3105	SelA
3321	UPF0153
3324	Ribosomal_S4
3324	S4
3332	CN_hydrolase
3332	Pfam-B_21819
3341	BAG
3341	Pfam-B_57470
3341	ubiquitin
272	BAG
272	Pfam-B_57445
272	ubiquitin
3342	Pfam-B_1039
3342	Pfam-B_5392
3342	TPR
3346	CTP_transf_3
3104	TGT
3347	Aminotran_3
3348	Pfam-B_105470
3348	Ribonuc_red_sm
3349	Aminotran_5
3350	Peptidase_M3
3350	Pfam-B_4661
3351	tRNA-synt_1c
3353	DNA_gyraseA_C
3353	DNA_topoisoIV
3354	AAA
3355	S4
3355	tRNA-synt_1b
3356	Helicase_C
3356	SEC-C
3356	SecA_DEAD
3356	SecA_PP_bind
3356	SecA_SW
3357	CLP_protease
3358	Methylase_M
3358	N6_Mtase
3358	Pfam-B_6982
3358	Pfam-B_6999
3359	CTP_transf_2
3359	PfkB
3237	Pfam-B_1
3237	Pfam-B_13059
3237	Pfam-B_88414
3237	Pfam-B_88831
3237	Rad50_zn_hook
3361	ATP-synt_ab
3361	ATP-synt_ab_C
3361	ATP-synt_ab_N
3361	Pfam-B_7
3363	Fer2
3363	Fer4
3363	Molybdopterin
3363	Molybdop_Fe4S4
3363	Pfam-B_1256
3363	Pfam-B_239
3363	Pfam-B_690
3363	Pfam-B_838
3364	Formyl_trans_N
3365	MMR_HSR1
3365	Pfam-B_379
3365	Pfam-B_391
3365	Pfam-B_404
3365	Pfam-B_79630
3396	RNA_pol_A_bac
3396	RNA_pol_A_CTD
3396	RNA_pol_L
3401	Flagellin_IN
3401	FliD_C
3401	FliD_N
3401	Pfam-B_40433
3236	DUF1078
3236	FlaE
3236	Flagellin_IN
3236	Flg_bb_rod
3236	Pfam-B_1301
3236	Pfam-B_19013
3236	Pfam-B_2011
3236	Pfam-B_79991
3402	dUTPase
3402	Pfam-B_3690
3403	Pfam-B_52920
3403	PseudoU_synth_2
3411	Sod_Fe_C
3411	Sod_Fe_N
3413	Complex1_30kDa
3413	Pfam-B_436
3416	B3_4
3416	B5
3416	FDX-ACB
3416	Pfam-B_269
3416	Pfam-B_833
3416	Pfam-B_97018
3416	tRNA_bind
3417	Pyr_redox
3418	MotA_ExbB
3418	Pfam-B_51410
3419	DUF6
3419	Pfam-B_67
3420	Pfam-B_6612
3420	Pfam-B_755
3420	Pfam-B_93
3420	UvrD-helicase
3436	GIY-YIG
3436	HHH
3436	Pfam-B_456
3436	Pfam-B_519
3436	Pfam-B_531
3436	Pfam-B_55287
3436	UVR
3435	Pfam-B_97457
3437	4HBT
3437	Pfam-B_64205
3438	NUDIX
3438	Pfam-B_13821
3439	MoCF_biosynth
3440	DapB_C
3440	DapB_N
3458	FliS
3450	Pfam-B_66374
3450	SpoU_methylase
3451	POR
3456	DUF1078
3456	FlaE
3456	Flagellin_IN
3456	Flg_bb_rod
3456	Pfam-B_1301
3456	Pfam-B_19013
3456	Pfam-B_2011
3456	Pfam-B_79991
3498	ABC_tran
3194	Flagellin_C
3194	Flagellin_IN
3194	Flagellin_N
3226	S-AdoMet_synt_C
3226	S-AdoMet_synt_M
3226	S-AdoMet_synt_N
3501	Methyltransf_4
3501	Pfam-B_66181
3501	Pfam-B_66227
3259	Pfam-B_103829
3259	Pfam-B_45706
3259	SRP54
3259	SRP54_N
3502	Pfam-B_1039
3502	Pfam-B_143
3502	Pfam-B_5392
3502	Pfam-B_6227
3502	TPR
3503	UPF0029
3433	DEAD
3433	Helicase_C
3433	Pfam-B_14525
3433	Pfam-B_163
3433	Pfam-B_39239
3433	Pfam-B_48868
3433	Pfam-B_722
3433	Pfam-B_93447
3433	tRNA_anti
3460	Helicase_C
3460	HSDR_N
3460	Pfam-B_1343
3460	Pfam-B_16185
3460	Pfam-B_4420
3460	Pfam-B_49531
3460	Pfam-B_682
3460	Pfam-B_684
3460	ResIII
3723	4HBT
3459	HHH
3459	HhH-GPD
3465	Nitroreductase
3468	Pfam-B_68512
3468	SSB
3662	OmpA
3662	Pfam-B_101885
3662	Pfam-B_971
3508	DnaJ
3508	Pfam-B_44445
3470	Ferritin
3482	CoA_trans
3481	CoA_trans
3388	DnaB
3388	DnaB_C
3388	Pfam-B_13049
3388	Pfam-B_437
3388	Pfam-B_82965
3376	Aminotran_5
3511	IL10
3512	Pfam-B_2145
3512	Pfam-B_50035
6016	Pfam-B_19297
6016	Pfam-B_2145
6016	Pfam-B_6019
6016	Pfam-B_70591
3513	IL1
3513	Pfam-B_46943
3516	RNA_pol_Rpb6
3520	MoaC
3522	MoaE
3522	Pfam-B_104933
3522	Pfam-B_53071
3525	Tautomerase
3086	NADHdh
3530	ACT
3530	Homoserine_dh
3530	NAD_binding_3
3532	UPF0102
3533	Adenylsucc_synt
3534	FliG_C
3534	Pfam-B_1045
3578	Pfam-B_624
3172	SDH_alpha
3172	SDH_beta
3741	Pfam-B_1
3741	Pfam-B_474
3741	Pfam-B_87770
3742	Mur_ligase_C
3586	GTP_cyclohydroI
3586	Pfam-B_350
3171	HGTP_anticodon
3171	Pfam-B_284
3171	Pfam-B_311
3171	Pfam-B_68716
3171	tRNA-synt_2b
3587	Pfam-B_41150
3587	Pfam-B_73175
3589	Pfam-B_95357
3235	cobW
3235	Pfam-B_3881
3235	Pfam-B_87456
3551	KH_1
3551	PNPase
3551	RNase_PH
3551	RNase_PH_C
3252	Pfam-B_3317
3252	Pfam-B_3934
3252	Pfam-B_50185
3252	Pfam-B_50186
3252	Pfam-B_673
3252	RNB
3590	Acetyltransf_1
3595	Ribonuc_L-PSP
3596	Bac_DnaA
3596	Pfam-B_47219
3596	Pfam-B_99174
3620	Helicase_C
3620	Pfam-B_16049
3620	ResIII
3602	Nitroreductase
3606	PP-binding
3607	Pfam-B_33842
3607	Pfam-B_60795
3608	TrkA_C
3608	TrkA_N
3174	GAD
3174	Pfam-B_566
3174	tRNA-synt_2
3174	tRNA_anti
3313	PDZ
3313	Trypsin
3184	AAA
3184	LON
3184	Lon_C
3184	Pfam-B_303
3184	Pfam-B_69123
3612	PALP
3612	Pfam-B_405
3619	adh_short
3622	Pfam-B_94482
3622	tRNA-synt_1c
3627	DUF150
3628	DUF28
3629	Pfam-B_515
3629	tRNA-synt_2
3629	tRNA_anti
3630	Aminotran_5
3631	FAD-oxidase_C
3631	FAD_binding_4
3632	fn3
3633	Ribosomal_S12
3634	Ribosomal_L16
3704	Ribosomal_S9
3638	HMA
3640	Ribosomal_L14
3646	AhpC-TSA
3646	Pfam-B_157
3763	LolA
3649	FtsJ
3649	S4
3650	CheW
3650	Response_reg
3651	Pfam-B_10190
3651	Pfam-B_4017
3651	Pfam-B_7567
3659	P5CR
3663	Ribosomal_S7
3664	KH_1
3664	Pfam-B_102235
3664	Pfam-B_1713
3664	Pfam-B_4398
3664	S1
3669	Ribosomal_L11
3669	Ribosomal_L11_N
3670	PrmA
3682	Ribosomal_S18
3683	SIS
3684	Pfam-B_86918
3684	Ribosomal_S6
3685	PEP-utilizers
3685	PEP-utilizers_C
3685	PPDK_N
3686	CTP_transf_3
3564	Molybdopterin
3564	Molydop_binding
3564	Pfam-B_32426
3564	Pfam-B_6183
3564	Pfam-B_924
3687	Pfam-B_365
3687	tRNA-synt_1e
3688	Pfam-B_49029
3688	Pfam-B_71866
3688	SecG
3695	Pfam-B_30244
3695	YceI
3696	GcpE
3698	Radical_SAM
3097	FAD-oxidase_C
3097	FAD_binding_4
3097	Fer4
3097	Pfam-B_12580
3097	Pfam-B_9152
3301	Pfam-B_58922
3301	Toprim
3301	zf-CHC2
3701	S1
3472	Bac_export_2
3702	Methylase_M
3702	N6_Mtase
3703	L15
3703	Pfam-B_35365
3703	Ribosomal_L15
3711	HTH_4
3711	Pfam-B_1764
3711	Pfam-B_34300
3730	Pfam-B_74285
3730	S4
3731	GSPII_E
3736	Pfam-B_514
3736	SmpB
3302	HAMP
3302	Pfam-B_25992
3302	Pfam-B_4042
3302	Pfam-B_65231
3228	Orn_Arg_deC_N
3228	Orn_DAP_Arg_deC
3737	Ribonuclease_P
3738	PALP
3739	DUF37
3739	Pfam-B_74829
3744	Pfam-B_94511
3745	Glycos_transf_2
3745	Pfam-B_65767
3746	NifU
3546	N6_N4_Mtase
3546	Pfam-B_3073
3095	FHIPEP
3747	Thy1
3113	Pfam-B_10
3113	Pfam-B_301
3113	Pfam-B_627
3750	Pfam-B_1189
3750	Ribosomal_L25p
3751	Pfam-B_498
3756	Flg_bb_rod
3462	Pfam-B_621
3462	POR_N
3462	Transketolase_C
3098	3_5_exonuc
3098	5_3_exonuc
3098	5_3_exonuc_N
3098	DNA_pol_A
3098	Pfam-B_102548
3098	Pfam-B_18724
3098	Pfam-B_2832
3098	Pfam-B_9542
3098	Pfam-B_9977
3648	Methylase_M
3774	fn3
3772	IL12
3773	fn3
3773	Pfam-B_100264
3773	Pfam-B_41813
3773	Pfam-B_81584
6011	fn3
6011	Lep_receptor_Ig
6011	Pfam-B_12319
6011	Pfam-B_26753
6011	Pfam-B_27711
3775	IL11
3776	fn3
3776	ig
3776	Pfam-B_15221
3776	Pfam-B_27703
3776	Pfam-B_31680
3776	Pfam-B_63062
3778	IL8
3779	7tm_1
3782	7tm_1
3783	Pfam-B_5290
3783	Pfam-B_5291
3783	Pfam-B_6216
3785	Pfam-B_4608
3785	Pfam-B_4824
3785	Pfam-B_6061
3786	ig
3786	Pfam-B_103470
3786	Pfam-B_11990
3786	Pfam-B_57234
3786	Pfam-B_57236
3786	Pfam-B_62059
3786	Pfam-B_93047
3786	TIR
6012	ig
6012	Pfam-B_45116
6012	Pfam-B_52081
6012	Pfam-B_62059
6012	TIR
3787	FGF
3788	I-set
3788	ig
3788	Pfam-B_4012
3788	Pfam-B_5237
3788	Pfam-B_817
3788	Pfam-B_850
3788	Pkinase
4016	I-set
4016	ig
4016	Pfam-B_17272
4016	Pfam-B_5237
4016	Pfam-B_817
4016	Pfam-B_850
4016	Pkinase
4019	I-set
4019	ig
4019	Pfam-B_4012
4019	Pfam-B_817
4019	Pfam-B_850
4019	Pkinase
5149	I-set
5149	ig
5149	Pfam-B_13366
5149	Pfam-B_37957
5149	Pfam-B_43133
5149	Pfam-B_65547
5149	Pfam-B_817
5149	Pfam-B_850
5149	Pkinase
4011	I-set
4011	ig
4011	Pfam-B_4012
4011	Pfam-B_5237
4011	Pfam-B_817
4011	Pfam-B_850
4011	Pkinase
3792	Pfam-B_1473
3792	Pfam-B_1577
3792	Pfam-B_7889
3792	Pfam-B_93062
6791	Pfam-B_1473
6791	Pfam-B_1577
6791	Pfam-B_7889
6791	Pfam-B_93062
6791	Pfam-B_93066
3805	WD40
3807	Asparaginase
4807	Pfam-B_32
4807	Pfam-B_96888
4364	Pfam-B_63937
3806	RRM_1
3810	Asn_synthase
3810	GATase_2
3810	Pfam-B_1209
3810	Pfam-B_654
7610	Pfam-B_91855
7610	Pfam-B_91861
7610	SCO1-SenC
4872	Peptidase_M16
4872	Peptidase_M16_C
4872	Pfam-B_1787
4872	Pfam-B_3056
3821	FHA
3821	Fork_head
4176	ELO
4185	Ribosomal_S13
3934	KH_1
4292	Pfam-B_100941
6703	Ribosomal_L23
4970	Pfam-B_25699
4970	SHQ1
6471	DEAD
6471	Helicase_C
6471	Pfam-B_13377
4040	CBF
4040	Pfam-B_65391
4040	Pfam-B_8229
3892	Pfam-B_51929
3895	Mito_carr
3905	Metallophos
3905	Pfam-B_402
3906	Evr1_Alr
3907	MFS_1
3907	Pfam-B_1503
3907	Pfam-B_47383
5027	Fer2
6574	Pfam-B_82076
6574	zf-C2H2
6309	CHD5
4785	BSD
5401	Glycos_transf_1
5401	Pfam-B_2950
5401	Pfam-B_5235
5401	Pfam-B_6365
3915	Citrate_synt
6616	Rieske
6616	UCR_TM
3921	2-Hacid_dh
3925	Pfam-B_17
3925	SCP
3926	Kelch_1
3926	Kelch_2
3930	Exo_endo_phos
3930	Pfam-B_106567
3930	zf-GRF
3932	Nol1_Nop2_Fmu
3932	Pfam-B_12363
3932	Pfam-B_7288
3932	Pfam-B_8663
6771	L15
6771	Ribosomal_L15
3935	Pfam-B_14974
3939	Pfam-B_78318
3939	Ribosomal_L16
6793	Pfam-B_52274
6805	Pfam-B_45888
6805	Pfam-B_71902
6804	Ribosomal_L5
6804	Ribosomal_L5_C
6644	Glyco_transf_28
6644	GRAM
6644	Pfam-B_1273
6644	Pfam-B_155
6644	Pfam-B_77858
6644	PH
6814	L51_S25_CI-B8
6814	Pfam-B_9270
3943	Pfam-B_32286
3943	Sugar_tr
3945	Pfam-B_88030
3945	Pribosyltran
4677	Glyco_transf_15
3968	DDT
3968	Pfam-B_67627
3968	Pfam-B_67630
3968	Pfam-B_67633
